1.659566E+1;4.212500E+0;1.659566E+1;4.000000E+0;1.659566E+1;6.408274E+0;1.659566E+1;5.570000E-3
1.669767E+1;4.209375E+0;1.669767E+1;4.000000E+0;1.669767E+1;6.408757E+0;1.669867E+1;5.610000E-3
1.679868E+1;4.206250E+0;1.680768E+1;4.000000E+0;1.680768E+1;6.404662E+0;1.680868E+1;5.660000E-3
1.690869E+1;4.206250E+0;1.690869E+1;4.000000E+0;1.690869E+1;6.404662E+0;1.690869E+1;5.660000E-3
1.700870E+1;4.206250E+0;1.700870E+1;4.000000E+0;1.700870E+1;6.402981E+0;1.700870E+1;5.710000E-3
1.710871E+1;4.203125E+0;1.710871E+1;4.000000E+0;1.710871E+1;6.395912E+0;1.710871E+1;5.750000E-3
1.720872E+1;4.203125E+0;1.720872E+1;4.000000E+0;1.720872E+1;6.397218E+0;1.720872E+1;5.800000E-3
1.731573E+1;4.203125E+0;1.731573E+1;4.000000E+0;1.731573E+1;6.397218E+0;1.731573E+1;5.800000E-3
1.741574E+1;4.200000E+0;1.741574E+1;4.000000E+0;1.741574E+1;6.397033E+0;1.741574E+1;5.850000E-3
1.751575E+1;4.196875E+0;1.751575E+1;4.000000E+0;1.751575E+1;6.406456E+0;1.751575E+1;5.890000E-3
1.761576E+1;4.196875E+0;1.761576E+1;4.000000E+0;1.761576E+1;6.406456E+0;1.761576E+1;5.890000E-3
1.771577E+1;4.193750E+0;1.771577E+1;4.000000E+0;1.771577E+1;6.406027E+0;1.771577E+1;5.940000E-3
1.781578E+1;4.190625E+0;1.781578E+1;4.000000E+0;1.781578E+1;6.408257E+0;1.781578E+1;5.990000E-3
1.791579E+1;4.190625E+0;1.791579E+1;4.000000E+0;1.791579E+1;6.403226E+0;1.791579E+1;6.030000E-3
1.801580E+1;4.190625E+0;1.801580E+1;4.000000E+0;1.801580E+1;6.403226E+0;1.801580E+1;6.030000E-3
1.811581E+1;4.187500E+0;1.811581E+1;4.000000E+0;1.811581E+1;6.395942E+0;1.811581E+1;6.080000E-3
1.821582E+1;4.187500E+0;1.821582E+1;4.000000E+0;1.821582E+1;6.396002E+0;1.821582E+1;6.130000E-3
1.831583E+1;4.187500E+0;1.831583E+1;4.000000E+0;1.831583E+1;6.396002E+0;1.831583E+1;6.130000E-3
1.841584E+1;4.187500E+0;1.841584E+1;4.000000E+0;1.841584E+1;6.398005E+0;1.841584E+1;6.180000E-3
1.851585E+1;4.184375E+0;1.851585E+1;4.000000E+0;1.851585E+1;6.402618E+0;1.851585E+1;6.220000E-3
1.861586E+1;4.181250E+0;1.861586E+1;4.000000E+0;1.861586E+1;6.408381E+0;1.861586E+1;6.270000E-3
1.871587E+1;4.181250E+0;1.871587E+1;4.000000E+0;1.871587E+1;6.408381E+0;1.871587E+1;6.270000E-3
1.881588E+1;4.178125E+0;1.881588E+1;4.000000E+0;1.881588E+1;6.410009E+0;1.881588E+1;6.310000E-3
1.891589E+1;4.175000E+0;1.891589E+1;4.000000E+0;1.891589E+1;6.405199E+0;1.891589E+1;6.360000E-3
1.901590E+1;4.175000E+0;1.901590E+1;4.000000E+0;1.901590E+1;6.405199E+0;1.901590E+1;6.360000E-3
1.911591E+1;4.171875E+0;1.911591E+1;4.000000E+0;1.911591E+1;6.402016E+0;1.911591E+1;6.410000E-3
1.921592E+1;4.171875E+0;1.921592E+1;4.000000E+0;1.921592E+1;6.394273E+0;1.921592E+1;6.450000E-3
1.931593E+1;4.171875E+0;1.931593E+1;4.000000E+0;1.931593E+1;6.396055E+0;1.931593E+1;6.500000E-3
1.941594E+1;4.171875E+0;1.941594E+1;4.000000E+0;1.941594E+1;6.396055E+0;1.941594E+1;6.500000E-3
1.951595E+1;4.168750E+0;1.951595E+1;4.000000E+0;1.951595E+1;6.396717E+0;1.951595E+1;6.550000E-3
1.961596E+1;4.165625E+0;1.961596E+1;4.000000E+0;1.961596E+1;6.406796E+0;1.961596E+1;6.590000E-3
1.971597E+1;4.165625E+0;1.971597E+1;4.000000E+0;1.971597E+1;6.406796E+0;1.971597E+1;6.590000E-3
1.981598E+1;4.162500E+0;1.981598E+1;4.000000E+0;1.981598E+1;6.407392E+0;1.981598E+1;6.640000E-3
1.991599E+1;4.162500E+0;1.991599E+1;4.000000E+0;1.991599E+1;6.407273E+0;1.991599E+1;6.690000E-3
2.001600E+1;4.159375E+0;2.001600E+1;4.000000E+0;2.001600E+1;6.404382E+0;2.001600E+1;6.730000E-3
2.012401E+1;4.159375E+0;2.012401E+1;4.000000E+0;2.012401E+1;6.404382E+0;2.012401E+1;6.730000E-3
2.022402E+1;4.159375E+0;2.022402E+1;4.000000E+0;2.022402E+1;6.399709E+0;2.022402E+1;6.780000E-3
2.032403E+1;4.159375E+0;2.032403E+1;4.000000E+0;2.032403E+1;6.400836E+0;2.032403E+1;6.830000E-3
2.042404E+1;4.159375E+0;2.042404E+1;4.000000E+0;2.042404E+1;6.400836E+0;2.042404E+1;6.830000E-3
2.052405E+1;4.156250E+0;2.052405E+1;4.000000E+0;2.052405E+1;6.401783E+0;2.052405E+1;6.870000E-3
2.063006E+1;4.156250E+0;2.063006E+1;4.000000E+0;2.063006E+1;6.408203E+0;2.063006E+1;6.920000E-3
2.073007E+1;4.150000E+0;2.073007E+1;4.000000E+0;2.073007E+1;6.410670E+0;2.073007E+1;6.970000E-3
2.083008E+1;4.150000E+0;2.083008E+1;4.000000E+0;2.083008E+1;6.410670E+0;2.083008E+1;6.970000E-3
2.093009E+1;4.150000E+0;2.093009E+1;4.000000E+0;2.093109E+1;6.411922E+0;2.093109E+1;7.010000E-3
2.103110E+1;4.146875E+0;2.103110E+1;4.000000E+0;2.103110E+1;6.407136E+0;2.103110E+1;7.060000E-3
2.113111E+1;4.146875E+0;2.113111E+1;4.000000E+0;2.113111E+1;6.404185E+0;2.113111E+1;7.110000E-3
2.123112E+1;4.146875E+0;2.123112E+1;4.000000E+0;2.123112E+1;6.404185E+0;2.123112E+1;7.110000E-3
2.133113E+1;4.146875E+0;2.133113E+1;4.000000E+0;2.133113E+1;6.396586E+0;2.133113E+1;7.150000E-3
2.143114E+1;4.146875E+0;2.143114E+1;4.000000E+0;2.143114E+1;6.397778E+0;2.143114E+1;7.200000E-3
2.153115E+1;4.146875E+0;2.153115E+1;4.000000E+0;2.153115E+1;6.397778E+0;2.153115E+1;7.200000E-3
2.163116E+1;4.143750E+0;2.163116E+1;4.000000E+0;2.163116E+1;6.397265E+0;2.163116E+1;7.250000E-3
2.173117E+1;4.140625E+0;2.173117E+1;4.000000E+0;2.173117E+1;6.406242E+0;2.173117E+1;7.290000E-3
2.183118E+1;4.140625E+0;2.183118E+1;4.000000E+0;2.183118E+1;6.406242E+0;2.183118E+1;7.290000E-3
